# subtitle mux queue
# generated_at	2026-06-08 10:00:06
# scan_roots	/Volumes/看	/Volumes/导演们	/Volumes/分类
# columns: status<TAB>folder_path<TAB>message
# status: PENDING, DONE, FAILED
DONE	/Volumes/导演们/斯特劳布于勒夫妇/弗尔蒂尼和卡尼	completed 2026-06-08 17:29:20
FAILED	/Volumes/导演们/斯特劳布于勒夫妇/洛林	subtitle encoding is not supported: /Volumes/导演们/斯特劳布于勒夫妇/洛林/洛林.Danièle.Huillet.&.Jean-Marie.Straub.-.Lothringen!.1994.srt
FAILED	/Volumes/导演们/斯特劳布于勒夫妇/索福克勒斯的安提戈涅	mkvmerge failed for /Volumes/导演们/斯特劳布于勒夫妇/索福克勒斯的安提戈涅 with exit code 2
DONE	/Volumes/导演们/斯蒂芬·乌赫尔/三个女儿	completed 2026-06-08 18:04:53
DONE	/Volumes/导演们/曼·雷伊/Mystères du château de Dé, Les	completed 2026-06-08 18:05:13
DONE	/Volumes/导演们/曼努埃尔·德·奥利维拉/安吉里卡奇遇	completed 2026-06-08 18:07:41
PENDING	/Volumes/导演们/朱尔斯·达辛/男人的斗争	
PENDING	/Volumes/导演们/朱拉·亚库比斯克/诺娜和埃斯特	
PENDING	/Volumes/导演们/朴赞郁/我要复仇	
PENDING	/Volumes/导演们/朴赞郁/斯托克	
PENDING	/Volumes/导演们/杰兹·斯科利莫夫斯基/情色	
PENDING	/Volumes/导演们/杰兹·斯科利莫夫斯基/栅栏	
PENDING	/Volumes/导演们/杰兹·斯科利莫夫斯基/要钱还是要命	
