folder	movie	root_subtitle_count	subdir_move_count	note
/Volumes/导演们/让·雷诺阿/逃兵	/Volumes/导演们/让·雷诺阿/逃兵/逃兵.Le.Caporal.Epingle.1962.mp4	1	0	paired sidecar: 逃兵.sub
/Volumes/导演们/弗朗索瓦·特吕弗/零用钱	/Volumes/导演们/弗朗索瓦·特吕弗/零用钱/零用钱.L.Argent.De.Poche.1976.Fr.Truffaut.mp4	1	0	paired sidecar: 零用钱.L.Argent.De.Poche.(1975.-.Fr.Truffaut).sub
/Volumes/导演们/弗里茨·朗/血红街道	/Volumes/导演们/弗里茨·朗/血红街道/血红街道.Scarlet.Street.1945.mkv	1	0	paired sidecar: 血红街道.Scarlet.Street.1945.chs.sub
/Volumes/导演们/路易·马勒/大西洋城	/Volumes/导演们/路易·马勒/大西洋城/大西洋城.Atlantic.City.1980.Louis.Malle.Spanish.English.DVD-Rip.XviD.avi	1	0	paired sidecar: 大西洋城.Atlantic.City.(Louis.Malle.1980).(Spanish.English).DVD-Rip.XviD.sub
/Volumes/导演们/路易·马勒/鬼火	/Volumes/导演们/路易·马勒/鬼火/鬼火.Louis.Malle-Le.Feu.follet.1963.avi	1	0	paired sidecar: 鬼火.Louis.Malle-Le.Feu.follet.1963.chs.sub
/Volumes/导演们/罗伯托·罗西里尼/罗维雷将军	/Volumes/导演们/罗伯托·罗西里尼/罗维雷将军/罗维雷将军.Il.Generale.Della.Rovere.1959.BD.MiniSD-TLF.mkv	1	0	paired sidecar: 罗维雷将军.Il.Generale.Della.Rovere.1959.BD.MiniSD-TLF.chs.sub
/Volumes/导演们/乔拉·赫兹/魔格亚纳	/Volumes/导演们/乔拉·赫兹/魔格亚纳/魔格亚纳.Morgiana.1972.avi	1	0	paired sidecar: 魔格亚纳.Morgiana.1972.sub
/Volumes/导演们/清水宏/多谢先生	/Volumes/导演们/清水宏/多谢先生/多谢先生.Arigato-san.1936.mkv	1	0	paired sidecar: 多谢先生.Arigato-san.1936.chs.sub
/Volumes/导演们/清水宏/按摩师与女人	/Volumes/导演们/清水宏/按摩师与女人/按摩师与女人.Anma.to.onna.1938.mkv	1	0	paired sidecar: 按摩师与女人.Anma.to.onna.1938.chs.sub
/Volumes/导演们/清水宏/港口的日本姑娘	/Volumes/导演们/清水宏/港口的日本姑娘/港口的日本姑娘.Hiroshi.Shimizu.1933.Minato.No.Nihon.Musume.mkv	1	0	paired sidecar: 港口的日本姑娘.Hiroshi.Shimizu.1933.Minato.No.Nihon.Musume.sub
/Volumes/导演们/清水宏/簪	/Volumes/导演们/清水宏/簪/簪.Ornamental.Hairpin.1941.mkv	1	0	paired sidecar: 簪.Ornamental.Hairpin.1941.sub
/Volumes/导演们/清水宏/风中的子供	/Volumes/导演们/清水宏/风中的子供/风中的子供.Kaze.no.Naka.no.Kodomo.1937.mkv	1	0	paired sidecar: 风中的子供.chs.sub
/Volumes/导演们/罗伯特·布列松/布劳涅森林的女人们	/Volumes/导演们/罗伯特·布列松/布劳涅森林的女人们/布劳涅森林的女人们.Dames.du.Bois.De.Boulogne.1945.mp4	1	0	paired sidecar: 布劳涅森林的女人们.Dames.du.Bois.De.Boulogne.1945.chs.sub
/Volumes/导演们/罗伯特·布列松/通往布列松之路	/Volumes/导演们/罗伯特·布列松/通往布列松之路/通往布列松之路.The.Road.to.Bresson.1984.mkv	1	0	paired sidecar: 通往布列松之路.The.Road.to.Bresson.1984.sub
/Volumes/导演们/玛琳·黛德丽[演员]/Marlene Dietrich Her Own Song玛琳·黛德丽的故事	/Volumes/导演们/玛琳·黛德丽[演员]/Marlene Dietrich Her Own Song玛琳·黛德丽的故事/玛琳黛德丽的故事.Marlene.Dietrich.her.own.song.2001.avi	1	0	paired sidecar: Marlene Dietrich her own song.2001.CD01.sub
/Volumes/导演们/玛琳·黛德丽[演员]/Morocco摩洛哥	/Volumes/导演们/玛琳·黛德丽[演员]/Morocco摩洛哥/摩洛哥.Morocco.1930.DVDRip.Dual.Deu-Eng.(SiRiUs.sHaRe).avi	1	0	paired sidecar: VTS_01_0.sub
/Volumes/导演们/玛琳·黛德丽[演员]/The Garden of Allah阿拉的花园	/Volumes/导演们/玛琳·黛德丽[演员]/The Garden of Allah阿拉的花园/阿拉的花园.The.Garden.of.Allah.1936.Marlene.Dietricht.(.Eng-Span).avi	1	0	
/Volumes/导演们/琪拉·穆拉托娃/狂热	/Volumes/导演们/琪拉·穆拉托娃/狂热/Uvlecheniya_[torrents.ru].avi	0	2	
/Volumes/导演们/琪拉·穆拉托娃/调音师/调音师1	/Volumes/导演们/琪拉·穆拉托娃/调音师/调音师1/Nastroyshchik (2004) CD 1.avi	2	0	
/Volumes/导演们/琪拉·穆拉托娃/调音师/调音师2	/Volumes/导演们/琪拉·穆拉托娃/调音师/调音师2/Nastroyshchik (2004) CD 2.avi	2	0	
/Volumes/导演们/让·吕克.戈达尔/当戈达尔遇到伍迪艾伦	/Volumes/导演们/让·吕克.戈达尔/当戈达尔遇到伍迪艾伦/当戈达尔遇到伍迪艾伦.Meeting.Woody.Allen.1986.mkv	1	0	
/Volumes/导演们/阿基·考里斯马基/王子复仇新记	/Volumes/导演们/阿基·考里斯马基/王子复仇新记/王子复仇新记.Aki.Kaurismaki.1987.-.Hamlet.Goes.Business.VOSE.mp4	1	0	paired sidecar: 王子复仇新记.Aki.Kaurismaki.1987.-.Hamlet.Goes.Business.VOSE.chs.sub
/Volumes/导演们/阿莫多瓦/斗牛士	/Volumes/导演们/阿莫多瓦/斗牛士/斗牛士.Matador.1986.EngSubs.mkv	1	0	paired sidecar: Matador.1986.iNTERNAL.DVDRip.XviD-tOlaNd.sub
/Volumes/导演们/阿莫多瓦/活色生香	/Volumes/导演们/阿莫多瓦/活色生香/活色生香.Live.Flesh.1997.DVDRip.XviD.iNT-YYddr.mp4	1	0	paired sidecar: 活色生香.Live.Flesh.1997.DVDRip.XviD.iNT-YYddr.sub
/Volumes/导演们/阿莫多瓦/激情迷宫	/Volumes/导演们/阿莫多瓦/激情迷宫/激情迷宫.labyrinth.of.passion.1982.dvdrip.xvid-imbt.mp4	1	0	paired sidecar: 激情迷宫.labyrinth.of.passion.1982.dvdrip.xvid-imbt.sub
/Volumes/导演们/阿涅斯·瓦尔达/小心太阳眼镜/关于《小心太阳眼镜》[英字]	/Volumes/导演们/阿涅斯·瓦尔达/小心太阳眼镜/关于《小心太阳眼镜》[英字]/关于《小心太阳眼镜》.mkv	1	0	paired sidecar: VTS_01_0.sub
/Volumes/导演们/达内兄弟/他人之子	/Volumes/导演们/达内兄弟/他人之子/另一个儿子.Le.Fils.de.l.autre.2012.The.Other.Son.BDRip.X264.iNT-TLF.mkv	3	0	
/Volumes/导演们/莱妮·里芬斯塔尔/奥林匹亚1：民族的节日	/Volumes/导演们/莱妮·里芬斯塔尔/奥林匹亚1：民族的节日/奥林匹亚1：民族的节日.Olympia.I.1938.mp4	1	0	paired sidecar: 奥林匹亚1：民族的节日.Olympia.I.1938.sub
/Volumes/导演们/路易斯·布努埃/无粮之土	/Volumes/导演们/路易斯·布努埃/无粮之土/无粮之土.Las.Hurdes.1933.DVDRip.XviD.mkv	1	0	paired sidecar: 无粮之土.Las.Hurdes.DVDRip.XviD.chs.sub
/Volumes/导演们/路易斯·布努埃/沙漠中的西蒙	/Volumes/导演们/路易斯·布努埃/沙漠中的西蒙/沙漠中的西蒙.1965.Simon.del.Desierto.mkv	1	0	paired sidecar: 沙漠中的西蒙.1965.Simon.del.Desierto.chs.sub
/Volumes/导演们/路易斯·布努埃尔/墨西哥巴士奇遇	/Volumes/导演们/路易斯·布努埃尔/墨西哥巴士奇遇/墨西哥巴士奇遇.Subida.al.cielo.1952.mp4	1	0	paired sidecar: 墨西哥巴士奇遇.Subida.al.cielo.1952.chs.sub
/Volumes/导演们/路易斯·布努埃尔/奇异的激情	/Volumes/导演们/路易斯·布努埃尔/奇异的激情/奇异的激情.El.1952.DVDRip.XviD-QiX.mp4	1	0	paired sidecar: 奇异的激情.El.1952.DVDRip.XviD-QiX.chs.sub
/Volumes/导演们/路易斯·布努埃尔/帕欧的火山	/Volumes/导演们/路易斯·布努埃尔/帕欧的火山/帕欧的火山.La.Fievre.Monte.a.El.Pao.1959.mp4	1	0	paired sidecar: 帕欧的火山.La.Fièvre.Monte.à.El.Pao.chs.sub
/Volumes/导演们/路易斯·布努埃尔/没有爱的女人	/Volumes/导演们/路易斯·布努埃尔/没有爱的女人/没有爱的女人.Una.Mujer.sin.amor.1952.avi	1	0	paired sidecar: Una.Mujer.sin.amor.没有爱的女人.chs.sub
/Volumes/导演们/路易斯·布努埃尔/泯灭天使	/Volumes/导演们/路易斯·布努埃尔/泯灭天使/泯灭天使.El.angel.exterminador.1962.mp4	1	0	paired sidecar: 泯灭天使(西)1962.sub
/Volumes/导演们/路易斯·布努埃尔/纳萨林	/Volumes/导演们/路易斯·布努埃尔/纳萨林/纳萨林.Nazarin.1958.mp4	1	0	paired sidecar: 纳萨林.Nazarin.1958.chs.sub
/Volumes/导演们/路易斯·布努埃尔/这就叫黎明	/Volumes/导演们/路易斯·布努埃尔/这就叫黎明/这就叫黎明.Cela.s'appelle.l'aurore.1956.avi	1	0	paired sidecar: 这就叫黎明.Cela.s'appelle.l'aurore.1956.chs.sub
/Volumes/导演们/路易斯·布努埃尔/银河	/Volumes/导演们/路易斯·布努埃尔/银河/银河.Luis.Bunuel.-.le.Voie.Lactee.1969.mkv	1	0	paired sidecar: 银河.Luis.Bunuel.-.le.Voie.Lactee.1969.chs.sub
/Volumes/导演们/罗伯特·奥尔特曼/像我们一样的强盗	/Volumes/导演们/罗伯特·奥尔特曼/像我们一样的强盗/像我们一样的强盗.Theives.Like.Us.1974.mkv	1	0	paired sidecar: 像我们一样的强盗.Theives.Like.Us.1974.chs.sub
