folder	reason	detail
/Volumes/导演们/丹尼斯·维伦纽瓦	single movie folder without root subtitles but has extras/other files	subdirs=1 other_files=0
/Volumes/导演们/丹尼·博伊尔	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/阿方索·卡隆	not a single movie folder	movies=5 subtitles=0 subdirs=1 other_files=1
/Volumes/导演们/阿方索·卡隆/远大前程 Great Expectations (1998)	not a single movie folder	movies=2 subtitles=2 subdirs=0 other_files=0
/Volumes/导演们/温子仁	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/朱塞佩·托纳多雷	not a single movie folder	movies=4 subtitles=0 subdirs=1 other_files=2
/Volumes/导演们/朱塞佩·托纳多雷/幽国车站	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=6
/Volumes/导演们/比尔·普莱姆顿 & 罗伯特·克鲁伯	not a single movie folder	movies=5 subtitles=0 subdirs=1 other_files=1
/Volumes/导演们/比尔·普莱姆顿 & 罗伯特·克鲁伯/变种外星人	not a single movie folder	movies=2 subtitles=2 subdirs=0 other_files=0
/Volumes/导演们/M·奈特·沙马兰	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/欧格斯·兰斯莫斯	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/安德列·泰西内	not a single movie folder	movies=17 subtitles=0 subdirs=1 other_files=0
/Volumes/导演们/大岛渚	not a single movie folder	movies=15 subtitles=0 subdirs=1 other_files=4
/Volumes/导演们/大岛渚/日本之夜与雾	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/弗兰克·卡普拉	not a single movie folder	movies=6 subtitles=0 subdirs=2 other_files=0
/Volumes/导演们/弗兰克·卡普拉/弗兰克·卡普拉的美国梦	not a single movie folder	movies=5 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/弗兰克·卡普拉/消失在地平线	not a single movie folder	movies=5 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/弗雷德·金尼曼	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=1
/Volumes/导演们/亨利·乔治·克鲁佐	not a single movie folder	movies=4 subtitles=0 subdirs=5 other_files=0
/Volumes/导演们/亨利·乔治·克鲁佐/乌鸦	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/亨利·乔治·克鲁佐/亨利-乔治·克鲁佐的地狱	not a single movie folder	movies=4 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/亨利·乔治·克鲁佐/女囚犯	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/亨利·乔治·克鲁佐/犯罪河岸	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/吉田喜重	not a single movie folder	movies=4 subtitles=0 subdirs=4 other_files=0
/Volumes/导演们/吉田喜重/情欲与虐杀	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/加斯帕·诺	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=2
/Volumes/导演们/克里斯托弗 · 诺兰	not a single movie folder	movies=12 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/塞德里克·康	not a single movie folder	movies=5 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/史蒂文·斯皮尔伯格	not a single movie folder	movies=8 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/市川昆	not a single movie folder	movies=5 subtitles=0 subdirs=3 other_files=0
/Volumes/导演们/市川昆/1964年东京奥林匹克运动会	not a single movie folder	movies=2 subtitles=4 subdirs=0 other_files=0
/Volumes/导演们/市川昆/缅甸的竖琴	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/寺山修司	not a single movie folder	movies=9 subtitles=0 subdirs=5 other_files=1
/Volumes/导演们/寺山修司/再见箱舟	not a single movie folder	movies=4 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/寺山修司/抛掉书本上街去	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=4
/Volumes/导演们/五社英雄	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/小林正树	not a single movie folder	movies=4 subtitles=0 subdirs=1 other_files=0
/Volumes/导演们/亚历斯·冯·华麦丹	not a single movie folder	movies=2 subtitles=0 subdirs=5 other_files=1
/Volumes/导演们/伊利亚·卡赞	not a single movie folder	movies=6 subtitles=0 subdirs=4 other_files=0
/Volumes/导演们/伊利亚·卡赞/围歼街头	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/阿列克谢·日尔曼	subdir is not subtitle-only or feature-like	/Volumes/导演们/阿列克谢·日尔曼/哈鲁斯坦洛夫.开车 subtitles=2 movies=1 others=0 nested_dirs=0
/Volumes/导演们/阿列克谢·日尔曼	subdir is not subtitle-only or feature-like	/Volumes/导演们/阿列克谢·日尔曼/我的朋友伊万·拉布辛 subtitles=1 movies=1 others=0 nested_dirs=0
/Volumes/导演们/阿列克谢·日尔曼	subdir is not subtitle-only or feature-like	/Volumes/导演们/阿列克谢·日尔曼/没有战争的二十天 subtitles=1 movies=1 others=0 nested_dirs=0
/Volumes/导演们/阿列克谢·日尔曼	subdir is not subtitle-only or feature-like	/Volumes/导演们/阿列克谢·日尔曼/第七個同行者 subtitles=1 movies=1 others=0 nested_dirs=0
/Volumes/导演们/阿列克谢·日尔曼	subdir is not subtitle-only or feature-like	/Volumes/导演们/阿列克谢·日尔曼/路上的检查 subtitles=2 movies=1 others=0 nested_dirs=0
/Volumes/导演们/阿列克谢·日尔曼	single movie folder without root subtitles but has extras/other files	subdirs=5 other_files=0
/Volumes/导演们/比利·怀尔德	not a single movie folder	movies=20 subtitles=0 subdirs=7 other_files=1
/Volumes/导演们/比利·怀尔德/七年之痒	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/比利·怀尔德/倒扣的王牌	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/比利·怀尔德/大人与小孩	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/比利·怀尔德/满城风雨	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=2
/Volumes/导演们/比利·怀尔德/爱玛姑娘	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=8
/Volumes/导演们/比利·怀尔德/璇宫艳舞	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/比利·怀尔德/飞来福(暂缺中字)	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/贾法·帕纳西	not a single movie folder	movies=3 subtitles=0 subdirs=2 other_files=0
/Volumes/导演们/若松孝二	not a single movie folder	movies=4 subtitles=0 subdirs=1 other_files=1
/Volumes/导演们/若松孝二/墙中秘事	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/维姆·文德斯	not a single movie folder	movies=19 subtitles=0 subdirs=2 other_files=1
/Volumes/导演们/维姆·文德斯/别来敲门	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/维姆·文德斯/德州巴黎	single movie folder without root subtitles but has extras/other files	subdirs=1 other_files=0
/Volumes/导演们/维姆·文德斯/德州巴黎/德州巴黎花絮	not a single movie folder	movies=7 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/西德尼·吕美特	not a single movie folder	movies=8 subtitles=0 subdirs=8 other_files=0
/Volumes/导演们/西德尼·吕美特/冲突	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=2
/Volumes/导演们/西德尼·吕美特/山丘	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/香特尔·阿克曼	not a single movie folder	movies=4 subtitles=0 subdirs=1 other_files=0
/Volumes/导演们/香特尔·阿克曼/安娜的旅程	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/谢尔盖·爱森斯坦	not a single movie folder	movies=3 subtitles=0 subdirs=4 other_files=0
/Volumes/导演们/谢尔盖·爱森斯坦/伊凡雷帝	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/谢尔盖·爱森斯坦/十月	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/谢尔盖·爱森斯坦/墨西哥万岁	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/雅克·贝克	not a single movie folder	movies=2 subtitles=0 subdirs=1 other_files=0
/Volumes/导演们/雅克·贝克/金盔	not a single movie folder	movies=6 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/雅克·德米	not a single movie folder	movies=11 subtitles=0 subdirs=1 other_files=0
/Volumes/导演们/雅克·德米/凡尔赛玫瑰	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/雅克·塔蒂	not a single movie folder	movies=4 subtitles=0 subdirs=1 other_files=0
/Volumes/导演们/雅克·塔蒂/聪明笨伯古惑车	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/杨·史云梅耶	not a single movie folder	movies=7 subtitles=0 subdirs=6 other_files=1
/Volumes/导演们/杨·史云梅耶/《史云梅耶动画作品集》	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/杨·史云梅耶/唐璜	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/杨·史云梅耶/最后的把戏	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/杨·史云梅耶/纳骨堂	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/耶尔齐·霍夫曼/伏洛窦耶夫斯基先生	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=4
/Volumes/导演们/耶尔齐·霍夫曼/洪流	not a single movie folder	movies=4 subtitles=0 subdirs=0 other_files=8
/Volumes/导演们/耶尔齐·卡瓦莱罗维奇	not a single movie folder	movies=9 subtitles=0 subdirs=5 other_files=1
/Volumes/导演们/耶尔齐·卡瓦莱罗维奇/【百度贴吧经典电影吧整理收集】修女乔安娜 Matka Joanna od aniolów (1961)	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/耶尔齐·卡瓦莱罗维奇/【百度贴吧经典电影吧整理收集】旅店 Austeria (1982)	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/约瑟夫·罗西	not a single movie folder	movies=11 subtitles=0 subdirs=15 other_files=0
/Volumes/导演们/约瑟夫·罗西/仆人	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/约瑟夫·罗西/伽利略	not a single movie folder	movies=2 subtitles=2 subdirs=0 other_files=0
/Volumes/导演们/约瑟夫·罗西/唐祖凡尼	not a single movie folder	movies=2 subtitles=2 subdirs=0 other_files=0
/Volumes/导演们/约瑟夫·罗西/车祸	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/约瑟夫·罗西/鳟鱼 La Truite (1982)	subdir is not subtitle-only or feature-like	/Volumes/导演们/约瑟夫·罗西/鳟鱼 La Truite (1982)/subs subtitles=2 movies=0 others=2 nested_dirs=0
/Volumes/导演们/约瑟夫·罗西/鳟鱼 La Truite (1982)	single movie folder without root subtitles but has extras/other files	subdirs=1 other_files=0
/Volumes/导演们/约瑟夫·罗西/鳟鱼 La Truite (1982)/subs	not a single movie folder	movies=0 subtitles=2 subdirs=0 other_files=2
/Volumes/导演们/亚历克斯·加兰	not a single movie folder	movies=3 subtitles=0 subdirs=1 other_files=0
/Volumes/导演们/大卫·芬奇	not a single movie folder	movies=6 subtitles=0 subdirs=1 other_files=1
/Volumes/导演们/大卫·芬奇/七宗罪	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=2
/Volumes/导演们/吉洛·彭泰科沃	subdir is not subtitle-only or feature-like	/Volumes/导演们/吉洛·彭泰科沃/阿尔及尔之战 subtitles=1 movies=2 others=0 nested_dirs=0
/Volumes/导演们/吉洛·彭泰科沃	single movie folder without root subtitles but has extras/other files	subdirs=1 other_files=0
/Volumes/导演们/艾伦·帕克	not a single movie folder	movies=2 subtitles=0 subdirs=2 other_files=0
/Volumes/导演们/简·坎皮恩	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/拉杜·裘德	not a single movie folder	movies=3 subtitles=0 subdirs=2 other_files=0
/Volumes/导演们/鲁本·奥斯特伦德	not a single movie folder	movies=4 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/萨姆·门德斯	not a single movie folder	movies=9 subtitles=0 subdirs=1 other_files=0
/Volumes/导演们/萨姆·门德斯/雷曼三部曲	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/帕特里西奥·古斯曼	not a single movie folder	movies=4 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/乔·舒马赫	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/阿巴斯	not a single movie folder	movies=21 subtitles=0 subdirs=3 other_files=0
/Volumes/导演们/阿巴斯/橄榄树下的情人	not a single movie folder	movies=7 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/阿巴斯/合法副本	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/胡金铨	not a single movie folder	movies=11 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/乔治·米勒	not a single movie folder	movies=4 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/雅克·里维特	not a single movie folder	movies=8 subtitles=0 subdirs=1 other_files=0
/Volumes/导演们/雅克·里维特/出局	not a single movie folder	movies=10 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/阿伦·雷乃	not a single movie folder	movies=17 subtitles=0 subdirs=7 other_files=1
/Volumes/导演们/阿伦·雷乃/去年在马里昂巴德	not a single movie folder	movies=4 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/阿伦·雷乃/吸烟不吸烟	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=4
/Volumes/导演们/英格玛·伯格曼	not a single movie folder	movies=44 subtitles=0 subdirs=10 other_files=0
/Volumes/导演们/英格玛·伯格曼/夏夜的微笑	not a single movie folder	movies=4 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/英格玛·伯格曼/芬妮与亚历山大	not a single movie folder	movies=4 subtitles=0 subdirs=1 other_files=0
/Volumes/导演们/英格玛·伯格曼/芬妮与亚历山大/芬尼与亚历山大.剧版	not a single movie folder	movies=4 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/英格玛·伯格曼/萨拉邦德	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/英格玛·伯格曼/面对面	not a single movie folder	movies=2 subtitles=1 subdirs=0 other_files=0
/Volumes/导演们/英格玛·伯格曼/婚姻生活	not a single movie folder	movies=6 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/英格玛·伯格曼/野草莓	not a single movie folder	movies=7 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/英格玛·伯格曼/秋日奏鸣曲	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/费德里科·费里尼	not a single movie folder	movies=16 subtitles=0 subdirs=2 other_files=0
/Volumes/导演们/费德里科·费里尼/女人城	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=2
/Volumes/导演们/南尼·莫莱蒂	subdir is not subtitle-only or feature-like	/Volumes/导演们/南尼·莫莱蒂/凯门鳄 subtitles=1 movies=1 others=0 nested_dirs=0
/Volumes/导演们/南尼·莫莱蒂	single movie folder without root subtitles but has extras/other files	subdirs=1 other_files=0
/Volumes/导演们/洪常秀	not a single movie folder	movies=14 subtitles=0 subdirs=2 other_files=1
/Volumes/导演们/洪常秀/海边的女人	not a single movie folder	movies=3 subtitles=2 subdirs=0 other_files=0
/Volumes/导演们/洪常秀/懂得又如何	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/扎克·施奈德	not a single movie folder	movies=3 subtitles=0 subdirs=1 other_files=0
/Volumes/导演们/扎克·施奈德/扎克施耐德的正义联盟	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/安德烈·康查洛夫斯基	not a single movie folder	movies=4 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/沃纳·赫尔佐格	not a single movie folder	movies=20 subtitles=0 subdirs=20 other_files=1
/Volumes/导演们/沃纳·赫尔佐格/一只土拨鼠能啃掉多少	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/沃纳·赫尔佐格/东非的飞行医生们	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/沃纳·赫尔佐格/史楚锡流浪记	not a single movie folder	movies=2 subtitles=4 subdirs=0 other_files=0
/Volumes/导演们/沃纳·赫尔佐格/太阳牧者	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/沃纳·赫尔佐格/小小迪特想要飞	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/沃纳·赫尔佐格/希望的翅膀	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/沃纳·赫尔佐格/来自昏暗国度的回声	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/沃纳·赫尔佐格/眼镜蛇	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/沃纳·赫尔佐格/石头的呐喊	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/沃纳·赫尔佐格/绿蚂蚁做梦的地方	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=3
/Volumes/导演们/沃纳·赫尔佐格/蓝星人怀乡曲	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/沃纳·赫尔佐格/赫尔佐格短片集	not a single movie folder	movies=0 subtitles=0 subdirs=11 other_files=2
/Volumes/导演们/沃纳·赫尔佐格/赫尔佐格短片集/五种死亡的声音	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/沃纳·赫尔佐格/赫尔佐格短片集/留心对抗梦幻	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/沃纳·赫尔佐格/赫尔佐格短片集/赫尔佐格吃他的鞋	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/拉斯·霍尔斯道姆	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/穆罕默德·拉索罗夫	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/克日什托夫·基耶斯洛夫斯基	not a single movie folder	movies=8 subtitles=0 subdirs=5 other_files=0
/Volumes/导演们/克日什托夫·基耶斯洛夫斯基/两生花	not a single movie folder	movies=5 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/克日什托夫·基耶斯洛夫斯基/关于基耶斯洛夫斯的纪录片	not a single movie folder	movies=2 subtitles=0 subdirs=1 other_files=0
/Volumes/导演们/克日什托夫·基耶斯洛夫斯基/十诫	not a single movie folder	movies=10 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/克日什托夫·基耶斯洛夫斯基/短片	not a single movie folder	movies=6 subtitles=0 subdirs=1 other_files=0
/Volumes/导演们/克日什托夫·基耶斯洛夫斯基/纪录片	not a single movie folder	movies=4 subtitles=0 subdirs=1 other_files=0
/Volumes/导演们/克日什托夫·基耶斯洛夫斯基/纪录片/有字幕	not a single movie folder	movies=11 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/达米恩·查泽雷	not a single movie folder	movies=2 subtitles=0 subdirs=1 other_files=1
/Volumes/导演们/弗兰克·德拉邦特	not a single movie folder	movies=5 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/肖恩·贝克	not a single movie folder	movies=5 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/克里斯蒂安·佩措尔德	not a single movie folder	movies=4 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/查理·考夫曼	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/伊日·门泽尔	not a single movie folder	movies=3 subtitles=0 subdirs=6 other_files=0
/Volumes/导演们/伊日·门泽尔/甜蜜家园	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=4
/Volumes/导演们/伊日·门泽尔/金黄色的回忆	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/伊日·门泽尔/失翼灵雀	single movie folder without root subtitles but has extras/other files	subdirs=1 other_files=0
/Volumes/导演们/伊日·门泽尔/失翼灵雀/花絮	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/卢基诺·维斯康蒂	not a single movie folder	movies=5 subtitles=0 subdirs=7 other_files=1
/Volumes/导演们/卢基诺·维斯康蒂/北斗七星	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/卢基诺·维斯康蒂/小美人	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/卢基诺·维斯康蒂/沉沦	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=3
/Volumes/导演们/卢基诺·维斯康蒂/豹	not a single movie folder	movies=8 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/卢基诺·维斯康蒂/路德维希	not a single movie folder	movies=5 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/卡拉·西蒙	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/赛尔乔·莱昂内	not a single movie folder	movies=4 subtitles=0 subdirs=2 other_files=1
/Volumes/导演们/赛尔乔·莱昂内/荒野大镖客	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/赛尔乔·莱昂内/革命往事	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/罗伯特·罗德里格兹	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=1
/Volumes/导演们/埃米尔·库斯图里察	not a single movie folder	movies=7 subtitles=0 subdirs=2 other_files=0
/Volumes/导演们/埃米尔·库斯图里察/地下（电视版）	not a single movie folder	movies=6 subtitles=0 subdirs=2 other_files=0
/Volumes/导演们/埃米尔·库斯图里察/地下（电视版）/英文	not a single movie folder	movies=0 subtitles=6 subdirs=0 other_files=0
/Volumes/导演们/埃米尔·库斯图里察/地下（电视版）/中文	not a single movie folder	movies=0 subtitles=6 subdirs=0 other_files=0
/Volumes/导演们/阿里·艾斯特	not a single movie folder	movies=2 subtitles=0 subdirs=1 other_files=0
/Volumes/导演们/萨弗迪兄弟	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/阿尔贝托·巴斯克斯	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/莱奥·卡拉克斯	not a single movie folder	movies=2 subtitles=0 subdirs=3 other_files=0
/Volumes/导演们/莱奥·卡拉克斯/坏血	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=4
/Volumes/导演们/布鲁诺·杜蒙	not a single movie folder	movies=8 subtitles=0 subdirs=4 other_files=1
/Volumes/导演们/布鲁诺·杜蒙/宽宽和非人类	not a single movie folder	movies=4 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/那达夫·拉皮德	not a single movie folder	movies=5 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/塞米赫·卡普兰奥卢	not a single movie folder	movies=0 subtitles=0 subdirs=2 other_files=2
/Volumes/导演们/乔纳森·格雷泽	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/肯·洛奇	not a single movie folder	movies=14 subtitles=0 subdirs=17 other_files=0
/Volumes/导演们/肯·洛奇/爱之吻	not a single movie folder	movies=4 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/肯·洛奇/小孩与鹰/花絮	not a single movie folder	movies=9 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/肯·洛奇/煤的价格	not a single movie folder	movies=2 subtitles=1 subdirs=1 other_files=0
/Volumes/导演们/肯·洛奇/土地与自由	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/肯·洛奇/家庭生活	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/肯·洛奇/我的名字是乔	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/保罗·索伦蒂诺	not a single movie folder	movies=8 subtitles=0 subdirs=4 other_files=0
/Volumes/导演们/保罗·索伦蒂诺/新教宗	not a single movie folder	movies=9 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/曼努埃尔·德·奥利维拉	subdir is not subtitle-only or feature-like	/Volumes/导演们/曼努埃尔·德·奥利维拉/亚伯拉罕山谷 subtitles=1 movies=1 others=2 nested_dirs=0
/Volumes/导演们/曼努埃尔·德·奥利维拉	subdir is not subtitle-only or feature-like	/Volumes/导演们/曼努埃尔·德·奥利维拉/安吉里卡奇遇 subtitles=2 movies=2 others=0 nested_dirs=0
/Volumes/导演们/曼努埃尔·德·奥利维拉	subdir is not subtitle-only or feature-like	/Volumes/导演们/曼努埃尔·德·奥利维拉/弗兰西斯卡 subtitles=1 movies=1 others=0 nested_dirs=0
/Volumes/导演们/曼努埃尔·德·奥利维拉	subdir is not subtitle-only or feature-like	/Volumes/导演们/曼努埃尔·德·奥利维拉/神曲 subtitles=0 movies=1 others=0 nested_dirs=1
/Volumes/导演们/曼努埃尔·德·奥利维拉	subdir is not subtitle-only or feature-like	/Volumes/导演们/曼努埃尔·德·奥利维拉/追忆童年往事 subtitles=0 movies=1 others=2 nested_dirs=0
/Volumes/导演们/曼努埃尔·德·奥利维拉	single movie folder without root subtitles but has extras/other files	subdirs=5 other_files=0
/Volumes/导演们/曼努埃尔·德·奥利维拉/神曲	single movie folder without root subtitles but has extras/other files	subdirs=1 other_files=0
/Volumes/导演们/曼努埃尔·德·奥利维拉/神曲/神曲A_Divina_Comedia__Manoel_de_Oliveira__1991__DVDRip_para_divxclasico	not a single movie folder	movies=0 subtitles=3 subdirs=0 other_files=0
/Volumes/导演们/曼努埃尔·德·奥利维拉/追忆童年往事	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/亚历桑德罗·冈萨雷斯·伊尼亚里图	not a single movie folder	movies=7 subtitles=0 subdirs=0 other_files=1
/Volumes/导演们/沃卓斯基.兄弟姐妹	not a single movie folder	movies=9 subtitles=0 subdirs=1 other_files=0
/Volumes/导演们/沃卓斯基.兄弟姐妹/超感猎杀/超感猎杀.Sense8.S02.Who.Am.I.2017.WEB-DL.MiniSD-TLF	not a single movie folder	movies=10 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/沃卓斯基.兄弟姐妹/超感猎杀/超感猎杀.Sense8.S01.2016.WEB-DL.MiniSD-TLF	not a single movie folder	movies=12 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/华语世界/东南亚	not a single movie folder	movies=4 subtitles=0 subdirs=5 other_files=0
/Volumes/分类/华语世界/东南亚/廖克发	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=1
/Volumes/分类/华语世界/东南亚/赵德胤	not a single movie folder	movies=5 subtitles=0 subdirs=0 other_files=1
/Volumes/分类/华语世界/东南亚/陈哲艺	not a single movie folder	movies=2 subtitles=0 subdirs=1 other_files=0
